35
 -128.81 -15.54 -59.06	 0.781 100 
 -132.63 -15.51 -87.51	 1.078 100 
 -122.22 -15.29 -125.31	 0.625 100 
 -108.89 -15.36 -144.07	 1.063 100 
 -76.58 -15.52 -165.50	 1.265 100 
 -29.82 -15.62 -172.23	 0.594 100 
 -7.95 -15.75 -172.77	 0.438 100 
 7.15 -15.68 -172.84	 0.531 100 
 23.58 -15.59 -176.53	 0.547 100 
 38.23 -15.57 -184.84	 0.922 100 
 54.24 -15.64 -207.30	 0.922 100 
 59.82 -15.45 -235.40	 0.953 100 
 74.40 -14.28 -263.43	 0.906 100 
 98.45 -14.50 -280.97	 1.078 100 
 127.21 -14.40 -281.12	 0.5   100 
 136.67 -14.43 -274.36	 0.406 100 
 141.66 -14.70 -267.72	 0.985 100 
 144.17 -15.56 -246.93	 1.906 100 
 162.57 -14.76 -199.93	 0.609 100 
 165.32 -14.33 -184.67	 1.016 100 
 157.25 -13.98 -162.99	 6.719 100 
 140.66 -14.11 -127.81	 1.484 100 
 125.60 -15.07 -102.71	 4.313 100 
 125.25 -15.52 36.45	 2.953 100 



 121.07 -14.92 147.78	 0.906 100 
 123.44 -14.43 172.67	 1.047 100 
 129.92 -14.29 194.90	 0.766 100 
 139.39 -14.19 211.27	 0.812 100 
 149.92 -14.01 230.38	 1.688 100 
 142.96 -14.16 264.79	 0.968 100 
 128.69 -14.23 274.60	 1.5   100 
 96.36 -14.69 275.07	 1     100 
 77.32 -15.09 258.64	 1.407 100 
 74.04 -15.38 227.94	 1.625 100 
 85.86 -14.84 197.88	 0.812 100 
 76.93 -14.70 183.95	 0.547 100 
 67.72 -14.75 176.58	 0.719 100 
 54.02 -14.91 173.90	 1.812 100 
 41.61 -15.46 193.29	 2.406 100 
 30.18 -15.59 240.77	 0.688 100 
 25.23 -15.70 259.13	 1.25  100 
 4.28 -14.56 285.88	 0.422 100 
 -5.05 -14.43 289.28	 0.515 100 
 -16.03 -14.56 289.32	 1.188 100 
 -31.25 -15.12 274.77	 3.422 100 
 -56.42 -15.64 183.54	 0.406 100 
 -54.53 -15.49 170.60	 0.469 100 
 -49.84 -15.52 155.84	 0.703 100 
 -42.71 -15.52 131.25	 5.531 100 
 -122.46 -15.52 -44.39	 0.422 100 
 -127.38 -15.54 -59.39	 0.75  100 
 -131.72 -15.52 -86.80	 1.094 100 
 -122.19 -15.29 -125.39	 0.625 100 
 -109.20 -15.36 -144.39	 1.078 100 
 -76.35 -15.52 -166.00	 1.266 100 
 -30.14 -15.62 -172.87	 0.609 100 
 -8.00 -15.75 -173.35	 0.516 100 
 7.42 -15.68 -173.74	 0.64  100 
 23.09 -15.61 -177.48	 0.594 100 
 33.93 -15.65 -186.17	 1.047 100 
 41.96 -15.83 -209.09	 1.156 100 
 54.67 -15.19 -239.20	 0.984 100 
 74.35 -14.25 -263.78	 0.891 100 
 100.12 -14.76 -277.81	 1.141 100 
 127.19 -14.19 -283.82	 0.875 100 
 138.47 -14.25 -276.26	 0.562 100 
 144.64 -14.58 -268.03	 1.063 100 
 152.27 -15.24 -247.14	 1.687 100 
 163.79 -14.78 -200.39	 0.516 100 
 165.32 -14.32 -184.16	 0.75  100 
 160.47 -14.00 -161.05	 1.234 100 
 135.71 -14.27 -131.50	 1.063 100 
 119.03 -15.05 -102.41	 3.734 100 
 119.73 -15.52 36.23	 3.031 100 



 121.18 -14.93 147.33	 0.719 100 
 122.27 -14.43 172.72	 0.75  100 
 128.94 -14.30 195.23	 0.672 100 
 139.14 -14.20 211.42	 0.89  100 
 149.35 -14.03 230.55	 1.735 100 
 148.71 -14.16 267.12	 1.219 100 
 131.88 -14.27 283.64	 1.687 100 
 94.44 -14.66 278.01	 0.984 100 
 78.24 -15.10 258.20	 1.125 100 
 77.18 -15.32 228.78	 1.141 100 
 86.84 -14.81 197.83	 0.688 100 
 82.96 -14.53 180.67	 0.828 100 
 69.87 -14.52 167.70	 1     100 
 50.20 -14.78 168.13	 1.422 100 
 38.29 -15.41 192.58	 1.828 100 
 28.80 -15.57 240.85	 0.593 100 
 24.83 -15.70 259.03	 1.313 100 
 4.08 -14.62 284.97	 0.484 100 
 -4.78 -14.56 287.22	 0.516 100 
 -12.99 -14.68 285.18	 1.031 100 
 -21.62 -15.27 271.47	 3.656 100 
 -61.05 -15.63 184.61	 0.657 100 
 -59.49 -15.59 168.37	 0.64  100 
 -51.83 -15.62 154.18	 1.032 100 
 -45.10 -15.55 132.04	 4.468 100 
 -38.72 -15.29 130.35	 8.891 100 
 -125.36 -15.52 -43.77	 0.422 100 
 -129.05 -15.54 -59.13	 0.734 100 
 -130.92 -15.53 -86.40	 1.094 100 
 -120.31 -15.32 -124.75	 0.594 100 
 -107.12 -15.39 -142.72	 1.031 100 
 -75.72 -15.52 -163.34	 1.266 100 
 -29.61 -15.61 -169.40	 0.609 100 
 -8.20 -15.69 -170.08	 0.531 100 
 7.08 -15.63 -170.97	 0.688 100 
 23.56 -15.59 -176.78	 0.547 100 
 33.07 -15.66 -186.07	 0.953 100 
 41.33 -15.83 -209.20	 1.093 100 
 56.29 -15.26 -238.17	 0.922 100 
 74.80 -14.31 -263.24	 0.86  100 
 99.39 -14.59 -280.23	 0.968 100 
 126.99 -14.31 -282.36	 0.61  100 
 138.50 -14.27 -276.09	 0.531 100 
 144.03 -14.63 -267.75	 1.031 100 
 147.51 -15.44 -246.69	 2.235 100 
 152.73 -14.51 -193.70	 0.406 100 
 157.48 -14.21 -183.81	 0.953 100 
 158.99 -13.98 -162.18	 1.906 100 
 131.49 -14.21 -135.80	 1.735 100 
 120.97 -15.05 -102.59	 4.234 100 



 120.25 -14.91 147.63	 0.812 100 
 120.88 -14.42 172.85	 0.875 100 
 128.97 -14.30 195.39	 0.719 100 
 141.40 -14.07 209.11	 0.906 100 
 153.90 -13.85 228.05	 1.61  100 
 147.54 -14.18 266.28	 0.875 100 
 131.83 -14.27 283.42	 2.046 100 
 95.60 -14.68 276.09	 0.985 100 
 83.78 -15.06 256.58	 1.14  100 
 81.23 -15.22 230.52	 1.344 100 
 90.07 -14.68 197.33	 0.656 100 
 85.49 -14.43 179.27	 0.813 100 
 71.03 -14.31 163.27	 1.172 100 
 47.13 -14.49 162.92	 1.656 100 
 36.82 -15.38 192.15	 2.047 100 
 29.06 -15.57 240.50	 0.656 100 
 24.32 -15.69 259.07	 1.219 100 
 3.21 -14.72 284.02	 0.359 100 
 -4.42 -14.58 286.80	 0.469 100 
 -14.51 -14.63 287.04	 1.047 100 
 -31.79 -15.10 274.95	 3.328 100 
 -57.00 -15.64 183.34	 0.375 100 
 -55.17 -15.57 170.26	 0.453 100 
 -51.96 -15.63 153.90	 0.563 100 
 -48.10 -15.58 133.07	 5.25  100 
 -126.07 -15.52 -43.23	 0.422 100 
 -129.55 -15.53 -58.50	 0.765 100 
 -129.65 -15.53 -86.39	 1.047 100 
 -121.49 -15.30 -124.91	 0.641 100 
 -110.64 -15.34 -145.96	 1.156 100 
 -78.92 -15.51 -172.57	 1.344 100 
 -30.63 -15.63 -177.73	 0.672 100 
 -7.87 -15.74 -174.68	 0.546 100 
 7.19 -15.64 -171.21	 0.813 100 
 24.85 -15.50 -173.19	 0.844 100 
 36.57 -15.61 -185.32	 1.047 100 
 46.77 -15.78 -208.17	 1.031 100 
 59.17 -15.42 -235.73	 0.937 100 
 76.28 -14.51 -261.45	 0.86  100 
 99.21 -14.58 -280.07	 1.047 100 
 127.59 -14.06 -285.20	 0.64  100 
 140.69 -13.93 -278.57	 0.594 100 
 147.82 -14.39 -268.59	 0.906 100 
 151.00 -15.28 -247.16	 1.625 100 
 163.44 -14.78 -200.44	 0.485 100 
 164.92 -14.33 -184.52	 0.718 100 
 160.58 -14.00 -161.38	 1.094 100 
 138.88 -14.16 -129.23	 0.922 100 
 123.00 -15.06 -102.50	 3.812 100 
 123.64 -15.51 36.68	 4.422 100 



 115.94 -14.85 147.68	 0.86	100 
 119.14 -14.41 172.97	 1.062 	100 
 125.44 -14.31 196.62	 0.953 	100 
 136.96 -14.25 213.32	 0.953 	100 
 146.66 -14.12 231.80	 1.766 	100 
 144.36 -14.18 265.08	 1.016 	100 
 130.89 -14.28 280.56	 1.843 	100 
 93.99 -14.64 279.04	 1.282 	100 
 80.68 -15.09 257.60	 1.093 	100 
 82.76 -15.19 230.72	 1.188 	100 
 86.98 -14.79 197.41	 0.641 	100 
 81.22 -14.60 181.74	 0.781 	100 
 68.77 -14.65 171.89	 0.828 	100 
 53.24 -14.88 172.65	 1.266 	100 
 39.75 -15.42 192.82	 1.843 	100 
 30.11 -15.59 241.14	 0.61 	100 
 24.99 -15.70 258.89	 1.312 	100 
 2.49 -14.79 283.12	 0.328 	100 
 -4.13 -14.64 284.85	 0.438 	100 
 -12.67 -14.69 284.51	 1.109 	100 
 -25.28 -15.25 272.62	 3.781 	100 
 -55.92 -15.64 183.58	 0.61 	100 
 -54.68 -15.55 170.32	 0.64 	100 
 -50.90 -15.61 155.03	 0.797 	100 
 -49.95 -15.55 133.31	 5.344 	100 
 -124.93 -15.52 -43.28	 0.406 	100 
 -128.97 -15.53 -58.53	 0.782 	100 
 -131.85 -15.52 -87.23	 1.093 	100 
 -123.55 -15.26 -126.57	 0.625 	100 
 -111.13 -15.33 -146.07	 1.141 	100 
 -77.59 -15.52 -169.95	 1.297 	100 
 -29.90 -15.63 -173.52	 0.594 	100 
 -8.62 -15.67 -169.70	 0.5 	100 
 6.39 -15.60 -167.47	 0.765 	100 
 26.16 -15.43 -170.05	 0.891 	100 
 42.71 -15.50 -183.74	 0.953 	100 
 50.38 -15.77 -207.79	 0.984 	100 
 58.91 -15.39 -236.32	 0.922 	100 
 74.53 -14.27 -263.56	 0.86 	100 
 97.79 -14.37 -282.73	 1.156 	100 
 128.30 -13.74 -288.84	 5.781 	100 
 134.48 -14.58 -272.16	 0.359 	100 
 136.56 -14.79 -266.77	 1.047 	100 
 142.49 -15.60 -246.56	 1.875 	100 
 161.10 -14.73 -198.86	 0.532 	100 
 163.70 -14.31 -184.22	 0.828 	100 
 158.99 -13.99 -162.31	 1.39 	100 
 136.43 -14.25 -131.07	 1.047 	100 
 133.35 -14.86 -102.84	 4.672 	100 
 125.63 -15.52 36.68	 3.047 	100 



 124.42 -14.95 147.26	 0.719	100 
 124.43 -14.44 172.70	 0.719 	100 
 129.08 -14.30 195.08	 0.703 	100 
 137.18 -14.25 213.25	 0.844 	100 
 146.69 -14.12 231.79	 1.625 	100 
 144.84 -14.18 265.34	 0.906 	100 
 130.25 -14.28 279.49	 1.719 	100 
 97.97 -14.70 272.05	 0.921 	100 
 81.57 -15.09 256.92	 1.141 	100 
 75.90 -15.35 228.58	 1.078 	100 
 82.99 -14.96 198.42	 0.563 	100 
 81.11 -14.61 181.82	 0.765 	100 
 71.25 -14.35 164.06	 1.5 	100 
 48.46 -14.58 164.76	 1.688 	100 
 41.43 -15.46 193.18	 2 	100 
 29.79 -15.59 240.87	 0.609 	100 
 23.88 -15.69 258.65	 1.031 	100 
 4.14 -14.62 285.31	 0.407 	100 
 -5.14 -14.35 290.97	 0.656 	100 
 -19.43 -14.33 294.42	 1.937 	100 
 -33.20 -15.07 275.67	 3.813 	100 
 -55.76 -15.64 183.36	 0.422 	100 
 -53.74 -15.48 170.40	 0.437 	100 
 -50.93 -15.60 155.22	 0.625 	100 
 -48.16 -15.55 132.43	 5.172 	100 
 -127.20 -15.52 -42.53	 0.438 	100 
 -131.42 -15.53 -58.41	 0.797 	100 
 -132.31 -15.51 -87.42	 1.046 	100 
 -119.99 -15.32 -124.58	 0.625 	100 
 -107.89 -15.38 -143.97	 1.063 	100 
 -76.62 -15.52 -166.35	 1.297 	100 
 -29.88 -15.61 -171.33	 0.578 	100 
 -8.51 -15.66 -169.51	 0.469 	100 
 6.35 -15.63 -168.63	 0.734 	100 
 25.46 -15.47 -171.87	 0.844 	100 
 40.38 -15.54 -184.20	 1.078 	100 
 45.51 -15.78 -208.29	 1.156 	100 
 57.64 -15.34 -236.82	 1.031 	100 
 79.22 -14.84 -258.49	 0.985 	100 
 98.53 -14.48 -281.00	 3.656 	100 
 125.65 -14.73 -274.45	 0.594 	100 
 132.67 -14.71 -270.31	 0.344 	100 
 136.71 -14.77 -267.01	 1.234 	100 
 147.49 -15.41 -247.11	 1.906 	100 
 163.27 -14.76 -199.84	 0.531 	100 
 164.46 -14.31 -184.14	 0.735 	100 
 159.44 -13.99 -161.55	 1.172 	100 
 136.50 -14.26 -130.98	 1.156 	100 
 125.40 -15.08 -102.35	 9.406 	100 
 118.22 -15.52 36.20	 2.953 	100 



 120.26 -14.92 147.53	 0.953 100 
 122.14 -14.43 172.78	 0.781 100 
 128.52 -14.30 195.69	 0.594 100 
 137.38 -14.24 212.98	 0.656 100 
 148.26 -14.07 230.86	 1.5   100 
 151.89 -14.10 268.48	 1.141 100 
 132.74 -14.26 285.61	 1.656 100 
 96.03 -14.69 275.80	 0.906 100 
 81.99 -15.09 257.05	 1.078 100 
 81.22 -15.22 230.68	 1.25  100 
 88.19 -14.74 197.25	 0.766 100 
 82.22 -14.56 181.25	 0.922 100 
 68.12 -14.72 174.43	 0.687 100 
 55.53 -14.97 176.76	 1.11  100 
 35.83 -15.35 191.71	 1.828 100 
 26.30 -15.54 240.44	 0.703 100 
 23.10 -15.67 258.69	 1.375 100 
 1.99 -14.80 283.05	 0.344 100 
 -4.45 -14.63 285.54	 0.5   100 
 -13.60 -14.69 285.72	 1.031 100 
 -27.98 -15.18 273.65	 3.75  100 
 -54.96 -15.65 183.32	 0.641 100 
 -54.13 -15.54 170.80	 0.687 100 
 -50.48 -15.61 155.70	 0.859 100 
 -49.06 -15.56 133.22	 5.438 100 
 -125.14 -15.52 -43.40	 0.422 100 
 -128.78 -15.54 -58.77	 0.75  100 
 -131.24 -15.53 -86.71	 1.094 100 
 -121.48 -15.30 -125.42	 0.625 100 
 -108.50 -15.37 -144.48	 1.062 100 
 -76.43 -15.52 -166.16	 1.281 100 
 -30.24 -15.63 -173.68	 0.688 100 
 -7.96 -15.74 -173.76	 0.531 100 
 6.97 -15.66 -172.47	 0.641 100 
 23.78 -15.57 -176.17	 0.609 100 
 36.66 -15.60 -185.51	 0.938 100 
 47.79 -15.77 -207.86	 1.031 100 
 56.06 -15.26 -238.22	 0.937 100 
 75.92 -14.47 -261.77	 0.875 100 
 98.87 -14.53 -280.73	 1.125 100 
 127.46 -14.07 -285.22	 0.985 100 
 138.34 -14.27 -276.16	 1.187 100 
 131.97 -14.87 -266.35	 1.375 100 
 130.33 -15.60 -246.25	 2.672 100 
 162.14 -14.76 -199.64	 0.641 100 
 164.44 -14.31 -184.10	 0.89  100 
 156.98 -13.98 -162.99	 1.282 100 
 134.73 -14.27 -132.65	 0.953 100 
 125.34 -15.07 -102.62	 3.672 100 
 123.84 -15.52 36.30	 4.797 100 



 121.82 -14.93 147.46	 0.781 100 
 125.05 -14.45 172.58	 0.812 100 
 129.43 -14.30 195.13	 0.782 100 
 138.43 -14.21 211.73	 1.109 100 
 149.52 -14.02 230.33	 1.969 100 
 150.22 -14.14 267.73	 1.109 100 
 131.42 -14.27 282.43	 1.484 100 
 95.94 -14.69 275.20	 0.86  100 
 79.27 -15.10 257.82	 1.312 100 
 75.46 -15.37 228.05	 1.547 100 
 91.16 -14.63 196.91	 0.906 100 
 84.96 -14.45 179.68	 0.985 100 
 68.50 -14.70 173.77	 0.64  100 
 55.83 -14.96 177.32	 0.969 100 
 40.28 -15.43 193.13	 1.688 100 
 27.33 -15.55 240.39	 0.547 100 
 23.58 -15.69 258.84	 1.093 100 
 7.20 -14.33 288.87	 0.672 100 
 -6.31 -13.95 297.72	 1.172 100 
 -20.76 -14.19 296.76	 1.891 100 
 -26.42 -15.22 273.14	 3.937 100 
 -55.21 -15.64 183.29	 0.485 100 
 -54.43 -15.54 170.64	 0.593 100 
 -50.50 -15.61 155.13	 0.735 100 
 -45.23 -15.54 132.11	 5.406 100 
 -120.87 -15.52 -44.79	 0.422 100 
 -125.76 -15.54 -59.79	 0.734 100 
 -130.49 -15.53 -86.96	 1.094 100 
 -121.93 -15.29 -125.77	 0.625 100 
 -109.48 -15.36 -144.91	 1.094 100 
 -77.08 -15.52 -166.69	 1.312 100 
 -29.55 -15.62 -170.44	 0.563 100 
 -8.35 -15.70 -170.59	 0.437 100 
 7.24 -15.66 -171.38	 0.516 100 
 24.06 -15.55 -175.62	 0.625 100 
 39.18 -15.56 -184.71	 1.14  100 
 50.62 -15.74 -207.67	 5.204 100 
 55.25 -15.23 -238.58	 4.796 100 
 76.28 -14.52 -261.44	 1.813 100 
 98.70 -14.53 -280.76	 1.328 100 
 126.85 -14.47 -280.37	 0.469 100 
 136.43 -14.47 -274.07	 0.39  100 
 142.88 -14.69 -267.54	 0.922 100 
 151.65 -15.27 -246.74	 1.563 100 
 162.56 -14.76 -199.56	 0.469 100 
 164.87 -14.31 -183.85	 0.718 100 
 161.96 -14.01 -160.38	 1.235 100 
 139.26 -14.16 -128.76	 1.078 100 
 120.25 -15.07 -101.97	 3.765 100 
 121.64 -15.52 36.78	 3     100 



 124.41 -14.94 147.53	 0.703 100 
 125.53 -14.45 172.40	 0.718 100 
 129.05 -14.30 195.19	 0.657 100 
 137.94 -14.23 212.62	 0.656 100 
 147.62 -14.09 231.06	 1.281 100 
 151.32 -14.12 267.81	 1.25  100 
 133.67 -14.22 289.28	 2.063 100 
 97.46 -14.71 272.21	 0.89  100 
 83.58 -15.06 256.57	 1.25  100 
 84.88 -15.14 231.91	 2.625 100 
 91.82 -14.61 196.94	 0.969 100 
 82.18 -14.56 181.29	 0.797 100 
 67.73 -14.75 175.41	 0.609 100 
 56.55 -14.96 178.21	 1.047 100 
 43.02 -15.49 194.03	 1.813 100 
 29.59 -15.58 240.93	 0.578 100 
 25.40 -15.70 259.44	 1.25  100 
 5.34 -14.49 286.78	 0.531 100 
 -5.30 -14.37 290.42	 0.563 100 
 -15.70 -14.56 289.16	 1.125 100 
 -28.13 -15.18 273.73	 3.281 100 
 -56.62 -15.64 183.84	 0.406 100 
 -55.16 -15.57 170.02	 0.484 100 
 -50.94 -15.63 154.55	 0.641 100 
 -44.16 -15.54 131.78	 5.797 100 
 -125.38 -15.52 -43.37	 0.422 100 
 -130.18 -15.53 -58.23	 0.797 100 
 -132.44 -15.52 -87.33	 1.062 100 
 -122.31 -15.29 -125.61	 0.625 100 
 -109.29 -15.36 -144.49	 1.11  100 
 -76.75 -15.52 -166.66	 1.468 100 
 -28.82 -15.50 -165.92	 0.61  100 
 -9.52 -15.44 -163.02	 0.609 100 
 5.76 -15.50 -165.00	 0.922 100 
 23.85 -15.55 -174.94	 0.578 100 
 32.57 -15.69 -186.26	 0.922 100 
 45.23 -15.79 -208.72	 0.969 100 
 55.09 -15.21 -238.89	 0.937 100 
 73.62 -14.20 -264.14	 1.063 100 
 99.72 -14.76 -277.43	 4.312 100 
 123.43 -15.29 -261.22	 0.016 100 
 123.69 -15.29 -261.14	 0.031 100 
 123.94 -15.29 -261.06	 1.313 100 
 138.81 -15.50 -246.78	 2.265 100 
 162.01 -14.75 -199.60	 0.563 100 
 160.66 -14.31 -184.20	 0.718 100 
 153.75 -13.96 -164.08	 1.094 100 
 134.84 -14.28 -132.37	 0.86  100 
 125.91 -15.07 -102.68	 3.656 100 
 122.93 -15.52 36.46	 2.954 100 



 120.28, -14.91, 147.71	 1.016			100
 120.36, -14.42, 172.84	 1.141 			100
 126.94, -14.30, 195.82	 1.234 			100
 139.82, -14.18, 210.41	 1.516 			100
 151.77, -13.94, 229.19	 2.468 			100
 148.53, -14.15, 266.81	 1.297 			100
 130.89, -14.28, 280.42	 1.922 			100
 96.11, -14.69, 275.26	 1.266 			100
 80.50, -15.09, 257.52	 1.672 			100
 81.15, -15.22, 230.67	 2.093 			100
 85.57, -14.85, 197.88	 1.032 			100
 80.25, -14.63, 182.01	 1.172 			100
 68.20, -14.72, 174.21	 0.921 			100
 54.49, -14.94, 175.09	 1.36 			100
 40.63, -15.43, 193.08	 2.359 			100
 32.11, -15.58, 241.11	 0.938 			100
 25.19, -15.67, 259.14	 1.64 			100
 5.63, -14.48, 286.98	 0.657 			100
 -5.51, -14.27, 292.35	 0.781 			100
 -16.33, -14.53, 289.96	 1.406 			100
 -21.99, -15.28, 271.51	 3.734 			100
 -58.88, -15.64, 184.17	 0.594 			100
 -57.22, -15.60, 169.39	 0.766 			100
 -49.55, -15.61, 156.22	 2.656 			100
 -52.12, -15.57, 134.08	 7.391 			100
 -123.89, -15.53, -43.85	 0.703 		100
 -129.71, -15.54, -58.69	 1.484 		100
 -128.39, -15.54, -85.94	 1.766 		100
 -121.97, -15.29, -125.68	 0.875 		100
 -108.52, -15.36, -143.66	 1.484 		100
 -76.09, -15.53, -163.59	 1.797 		100
 -29.88, -15.61, -173.20	 0.844 		100
 -7.86, -15.74, -174.13	 0.594 			100
 7.35, -15.67, -173.50	 0.671 			100
 23.33, -15.59, -176.81	 0.766 			100
 33.84, -15.65, -185.96	 3.422 			100
 34.42, -15.69, -209.80	 2.219 			100
 57.45, -15.32, -237.09	 1.281 			100
 76.77, -14.54, -261.40	 1.156 			100
 98.86, -14.58, -279.91	 1.141 			100
 127.12, -14.31, -282.38	 0.594 		100
 140.46, -13.96, -278.37	 0.734 		100
 149.89, -14.29, -268.75	 1.656 		100
 139.67, -15.55, -246.73	 6.266 		100
 168.01, -14.85, -203.03	 1.047 		100
 167.78, -14.34, -184.49	 1.109 		100
 154.61, -13.97, -163.76	 1.328 		100
 131.62, -14.21, -135.56	 1.219 		100
 127.81, -15.09, -102.24	 4 		100
 124.15, -15.52, 36.65	 4.89 			100


 118.49, -14.90, 147.86	 0.703			100
 118.96, -14.41, 173.05	 0.75 			100
 126.20, -14.31, 196.12	 0.641 			100
 138.61, -14.21, 211.71	 0.828 			100
 155.40, -13.77, 227.48	 4.172 			100
 129.66, -14.17, 259.09	 0.343 			100
 124.20, -14.21, 262.07	 1.141 			100
 100.86, -14.60, 266.37	 0.875 			100
 83.36, -15.07, 256.77	 1.594 			100
 76.54, -15.35, 228.61	 2.625 			100
 93.90, -14.49, 196.75	 0.984 			100
 77.71, -14.70, 183.40	 0.484 			100
 67.19, -14.79, 177.19	 0.579 			100
 53.89, -14.90, 173.58	 3.468 			100
 43.45, -15.48, 193.93	 2.735 			100
 25.66, -15.53, 240.09	 0.687 			100
 23.00, -15.68, 258.51	 1.344 			100
 7.32, -14.29, 289.40	 0.719 			100
 -5.88, -14.08, 296.08	 1.093 			100
 -17.48, -14.46, 291.88	 1.5 			100
 -24.43, -15.27, 272.39	 3.625 			100
 -57.67, -15.64, 183.93	 0.563 			100
 -57.67, -15.59, 168.94	 0.812 			100
 -51.53, -15.61, 154.71	 6.829 			100
 -43.62, -15.53, 131.74	 7.89 			100
 -125.52, -15.52, -43.47	 0.453 		100
 -129.82, -15.54, -58.61	 0.922 		100
 -130.64, -15.53, -86.39	 1.641 		100
 -117.29, -15.29, -122.65	 1.234 		100
 -104.16, -15.28, -140.69	 1.75 		100
 -75.60, -15.52, -161.82	 2.031 		100
 -29.83, -15.62, -170.68	 0.985 		100
 -7.94, -15.73, -173.52	 0.672 			100
 7.45, -15.67, -173.42	 0.734 			100
 22.97, -15.62, -177.91	 0.578 			100
 32.33, -15.68, -186.52	 1.156 			100
 45.21, -15.79, -208.62	 1.375 			100
 58.14, -15.37, -236.49	 1.438 			100
 75.80, -14.45, -262.03	 1.297 			100
 99.42, -14.69, -278.33	 1.344 			100
 127.45, -14.24, -283.06	 0.609 		100
 139.25, -14.13, -277.25	 0.609 		100
 146.18, -14.48, -268.35	 1.36 		100
 143.67, -15.57, -246.94	 2.64 		100
 159.73, -14.70, -198.07	 0.875 		100
 164.03, -14.32, -184.42	 1.469 		100
 153.76, -13.97, -164.30	 1.625 		100
 133.93, -14.26, -133.41	 1.172 		100
 123.01, -15.06, -102.61	 5.156 		100
 123.56, -15.53, 36.53	 3.047 			100



 121.51, -14.93, 147.23	 0.968			100
 122.11, -14.43, 172.96	 1.047 			100
 128.57, -14.30, 195.49	 0.844 			100
 142.24, -13.98, 208.30	 0.906 			100
 155.42, -13.79, 227.68	 1.641 			100
 150.06, -14.15, 267.78	 1.047 			100
 130.93, -14.28, 280.75	 1.578 			100
 99.02, -14.65, 269.18	 0.844 			100
 80.54, -15.09, 257.52	 1.828 			100
 70.78, -15.30, 226.74	 2.609 			100
 86.38, -14.83, 197.86	 0.875 			100
 79.79, -14.66, 182.41	 0.875 			100
 67.86, -14.74, 174.95	 0.735 			100
 55.74, -14.97, 176.70	 1.515 			100
 43.24, -15.48, 193.95	 2.5 			100
 27.81, -15.57, 240.56	 1.078 			100
 24.07, -15.67, 258.74	 2.125 			100
 4.35, -14.58, 285.68	 0.594 			100
 -4.66, -14.52, 287.82	 0.641 			100
 -13.74, -14.68, 285.91	 1.109 			100
 -25.87, -15.23, 272.97	 5.797 			100
 -56.97, -15.63, 183.69	 0.969 			100
 -54.89, -15.56, 170.35	 0.828 			100
 -49.35, -15.62, 156.38	 1.187 			100
 -51.03, -15.57, 133.88	 8.282 			100
 -127.06, -15.53, -42.68	 0.765 		100
 -131.07, -15.54, -58.28	 1.406 		100
 -131.49, -15.52, -86.60	 2 		100
 -121.51, -15.29, -124.87	 1.11 		100
 -109.37, -15.36, -144.37	 1.703 		100
 -76.63, -15.52, -165.45	 1.922 		100
 -30.29, -15.61, -174.92	 0.922 		100
 -8.09, -15.74, -173.59	 0.609 			100
 6.88, -15.65, -171.08	 0.797 			100
 24.33, -15.53, -174.45	 0.953 			100
 33.18, -15.66, -186.14	 2.391 			100
 35.37, -15.73, -209.82	 1.953 			100
 56.61, -15.27, -237.78	 1.203 			100
 78.87, -14.81, -258.50	 1.078 			100
 99.82, -14.78, -277.14	 1.281 			100
 127.40, -14.14, -284.33	 0.75 		100
 141.48, -13.80, -279.57	 0.875 		100
 148.17, -14.39, -268.41	 1.297 		100
 146.99, -15.45, -246.75	 2.11 		100
 161.75, -14.74, -199.09	 0.703 		100
 165.88, -14.33, -184.37	 1.515 		100
 155.23, -13.97, -163.77	 1.766 		100
 132.43, -14.22, -134.90	 1.312 		100
 122.81, -15.07, -102.14	 4.766 		100
 118.69, -15.52, 36.22	 4.188 			100



 119.16, -14.92, 147.36	 0.703			100
 121.57, -14.42, 173.06	 0.703 			100
 126.42, -14.30, 196.09	 0.704 			100
 136.72, -14.26, 213.49	 1.562 			100
 159.62, -13.42, 225.30	 4.672 			100
 147.44, -14.08, 231.12	 2.484 			100
 140.01, -14.16, 263.21	 1.016 			100
 128.54, -14.23, 273.55	 2.062 			100
 97.73, -14.69, 272.28	 1.313 			100
 81.74, -15.09, 257.10	 1.719 			100
 79.74, -15.26, 229.80	 1.687 			100
 80.57, -14.98, 198.65	 0.844 			100
 77.29, -14.70, 183.62	 0.875 			100
 67.84, -14.77, 176.00	 1.031 			100
 57.13, -14.93, 178.71	 1.422 			100
 41.98, -15.45, 193.41	 2.063 			100
 26.38, -15.54, 240.02	 0.703 			100
 20.62, -15.65, 257.77	 1.547 			100
 5.79, -14.45, 287.19	 0.828 			100
 -4.71, -14.46, 288.82	 2.078 			100
 -9.89, -14.68, 280.52	 1.812 			100
 -20.63, -15.23, 271.06	 4.938 			100
 -55.80, -15.63, 183.46	 0.734 			100
 -54.88, -15.56, 170.47	 0.922 			100
 -50.94, -15.62, 155.14	 1.172 			100
 -51.11, -15.57, 133.85	 7.672 			100
 -126.04, -15.53, -43.17	 0.703 		100
 -130.75, -15.54, -58.33	 1.578 		100
 -128.45, -15.54, -86.11	 1.922 		100
 -120.64, -15.31, -124.83	 1.016 		100
